tarih;TP_DK_USD_A_YTL;TP_DK_USD_S_YTL;TP_DK_EUR_A_YTL;TP_DK_EUR_S_YTL;TP_DK_GBP_A_YTL;TP_DK_GBP_S_YTL;TP_TRY_MT01;TP_TRY_MT02;TP_TRY_MT03;TP_TRY_MT04;TP_TRY_MT05;TP_TRY_MT06;XAU_TRY_GRAM;POLITIKA_FAIZI
2012-12-21;1,77428;1,78286;2,34002;2,3513;2,87664;2,89166;6,68;8,11;8,46;8,62;8,05;7,53;95,52306011;5,75
2012-12-28;1,78632;1,79492;2,3613;2,3727;2,88718;2,90228;6,65;8,17;8,53;7,73;8,28;7,57;95,15650813;5,75
2013-01-04;1,775975;1,78455;2,342775;2,35405;2,875075;2,8901;6,49;7,92;8,03;8,09;8,49;7,23;94,76753882;5,5
2013-01-11;1,77202;1,78056;2,31512;2,3263;2,84346;2,85832;6,41;7,77;7,88;7,97;7,92;7,19;94,54322267;5,5
2013-01-18;1,7599;1,76838;2,34518;2,35652;2,8267;2,8415;6,36;7,77;8,1;8,32;8,14;7,2;95,21904381;5,5
2013-01-25;1,7571;1,76558;2,3424;2,3537;2,78736;2,80196;6,24;7,7;8,14;7,78;7,97;7,06;94,15746506;5,5
2013-02-01;1,75866;1,76716;2,37114;2,38258;2,77112;2,78562;6,25;7,63;7,82;7,93;8,23;7,04;93,68690075;5,5
2013-02-08;1,752;1,76044;2,3776;2,38906;2,75594;2,77032;6,07;7,5;7,68;7,62;7,55;6,88;94,87472185;5,5
2013-02-15;1,76316;1,77166;2,3641;2,37548;2,75664;2,77104;6,07;7,39;7,55;7,5;7,66;6,85;91,35626574;5,5
2013-02-22;1,7739;1,7771;2,36354;2,36784;2,7276;2,74184;5,91;7,27;7,38;7,45;7,63;6,7;91,40900091;5,5
2013-03-01;1,79878;1,80204;2,36572;2,37;2,72576;2,73998;5,92;7,17;7,31;7,43;7,77;6,63;90,99536872;5,5
2013-03-08;1,79726;1,8005;2,34128;2,3455;2,70456;2,71866;5,83;7,14;7,35;7,34;7,53;6,47;91,63772874;5,5
2013-03-15;1,80374;1,807;2,34744;2,35166;2,6904;2,70444;5,77;7,09;7,31;7,4;7,61;6,54;92,6034674;5,5
2013-03-22;1,81422;1,8175;2,35022;2,35448;2,74052;2,75482;5,79;7,04;7,4;7,53;7,44;6,51;93,86760904;5,5
2013-03-29;1,8159;1,81916;2,33806;2,34228;2,7501;2,76444;5,67;7,15;7,44;7,6;7,58;6,59;92,69485011;5,5
2013-04-05;1,80742;1,81066;2,31714;2,32132;2,735;2,74926;5,82;7,11;7,37;7,51;7,68;6,53;91,1777747;5,5
2013-04-12;1,78802;1,79122;2,3313;2,3355;2,73244;2,74668;5,74;7,01;7,3;7,32;7,26;6,5;84,97209611;5,5
2013-04-19;1,7905;1,79374;2,3432;2,34746;2,73578;2,75006;5,59;6,95;7,18;7,23;7,31;6,34;81,2561006;5,5
2013-04-26;1,800125;1,803325;2,348425;2,352675;2,751825;2,7662;5,6;6,8;7,04;7,25;7,17;6,26;84,47836713;5,5
2013-05-03;1,796175;1,799375;2,350675;2,354925;2,781175;2,795675;5,46;6,77;7,01;7,14;7,47;6,19;84,84610955;5,0
2013-05-10;1,79434;1,79756;2,3536;2,35786;2,78324;2,79776;5,48;6,75;6,91;7,05;7,0;6,16;83,84198901;5,0
2013-05-17;1,8118;1,81506;2,34534;2,34956;2,76764;2,78206;5,25;6,61;6,79;6,98;6,85;6,03;80,33419852;5,0
2013-05-24;1,84298;1,84628;2,37416;2,37844;2,78884;2,80338;5,16;6,31;6,55;6,75;6,42;5,76;82,28918254;5,0
2013-05-31;1,8533;1,85664;2,3983;2,40262;2,79654;2,8111;4,97;6,15;6,53;6,34;6,94;5,59;83,48238773;5,0
2013-06-07;1,8829;1,8863;2,45872;2,46314;2,87852;2,89354;5,15;6,32;6,62;6,78;6,92;5,74;83,43721561;4,5
2013-06-14;1,88368;1,88706;2,49994;2,50444;2,9328;2,9481;5,29;6,58;6,88;7,12;6,64;5,92;83,034759;4,5
2013-06-21;1,87846;1,88184;2,50368;2,50816;2,929;2,94428;5,46;6,78;7,21;7,35;8,12;6,17;80,80715112;4,5
2013-06-28;1,933;1,93646;2,5323;2,53684;2,9697;2,98516;5,64;7,52;8,11;8,04;7,5;6,72;76,69990128;4,5
2013-07-05;1,93316;1,9366;2,51648;2,52104;2,93668;2,95198;5,8;7,4;7,22;7,96;7,07;6,63;77,3072728;4,5
2013-07-12;1,94412;1,94762;2,50624;2,51076;2,90234;2,91746;6,05;7,69;7,31;9,05;6,69;6,95;80,79233637;4,5
2013-07-19;1,93348;1,93698;2,53018;2,53474;2,92028;2,9355;6,12;7,84;8,15;8,26;6,99;7,05;79,93267653;4,5
2013-07-26;1,91592;1,9194;2,52576;2,53032;2,9298;2,9451;6,2;8,02;8,14;9,26;7,07;7,15;82,38340738;4,5
2013-08-02;1,9267;1,93018;2,55602;2,56062;2,94264;2,958;6,6;8,13;8,2;9,19;7,38;7,43;81,07185303;4,5
2013-08-09;1,93423333;1,9377;2,56376667;2,56836667;2,95186667;2,96723333;6,5;8,09;8,41;8,92;7,43;7,26;80,85899902;4,5
2013-08-16;1,92844;1,9319;2,56112;2,56574;2,97746;2,99296;6,57;8,47;8,96;9,72;7,62;7,75;85,75370584;4,5
2013-08-23;1,9541;1,95762;2,61016;2,61484;3,05144;3,06736;6,59;8,41;8,62;8,42;7,52;7,6;89,33253661;4,5
2013-08-30;2,01455;2,0182;2,6912;2,696025;3,1257;3,142025;6,84;8,66;8,68;9,24;7,77;7,77;90,96943143;4,5
2013-09-06;2,04316;2,04688;2,69772;2,70256;3,1771;3,19366;7,02;8,66;8,7;9,11;7,6;7,91;91,50083312;4,5
2013-09-13;2,03296;2,03664;2,68812;2,69294;3,18754;3,20414;6,9;8,61;9,44;9,02;7,99;7,82;86,44386019;4,5
2013-09-20;1,99548;1,99908;2,6702;2,67502;3,17552;3,19208;6,87;8,94;9,74;9,64;8,02;8,08;84,34322365;4,5
2013-09-27;1,99358;1,99714;2,69308;2,69792;3,19044;3,2071;7,09;8,87;9,66;9,16;8,02;8,14;87,22099582;4,5
2013-10-04;2,0197;2,02332;2,73464;2,73956;3,26198;3,27898;6,72;8,82;9,34;9,33;7,92;7,88;83,74421184;4,5
2013-10-11;1,98892;1,99252;2,69686;2,70172;3,18322;3,19982;7,01;8,65;8,74;9,06;8,42;7,98;80,96494151;4,5
2013-10-18;1,9764;1,9799;2,6807;2,6855;3,1529;3,1694;7,07;7,97;7,48;7,98;7,24;7,41;83,25204403;4,5
2013-10-25;1,9762;1,97974;2,70634;2,7112;3,1807;3,1973;6,82;8,46;8,57;8,91;7,58;7,84;86,19898339;4,5
2013-11-01;1,987225;1,990725;2,733925;2,738875;3,198525;3,215225;6,54;8,29;8,54;8,56;7,31;7,46;85,28393456;4,5
2013-11-08;2,02088;2,02452;2,72886;2,73376;3,23328;3,2501;6,55;8,34;8,31;8,63;7,62;7,52;84,38717179;4,5
2013-11-15;2,04162;2,04532;2,7389;2,74384;3,25896;3,27596;6,73;8,41;8,27;9,04;8,6;7,67;84,1386388;4,5
2013-11-22;2,02046;2,02412;2,72516;2,73008;3,24882;3,26576;6,8;8,29;8,61;9,08;8,13;7,55;80,08326195;4,5
2013-11-29;2,01048;2,01412;2,72528;2,7302;3,25838;3,27536;6,84;8,36;8,47;9,04;8,13;7,69;81,22327726;4,5
2013-12-06;2,03504;2,03872;2,76428;2,76928;3,32622;3,34356;6,76;8,47;8,61;8,69;7,34;7,57;80,00086891;4,5
2013-12-13;2,03272;2,03636;2,79172;2,79674;3,32652;3,34384;7,01;8,6;8,9;9,26;8,74;7,88;81,16386526;4,5
2013-12-20;2,04288;2,04654;2,80726;2,81232;3,32958;3,34694;6,98;8,85;9,03;9,43;7,52;7,99;80,74100964;4,5
2013-12-27;2,08492;2,08866;2,8518;2,85696;3,40344;3,4212;7,04;8,91;9,34;9,08;7,14;8,04;83,93294926;4,5
2014-01-03;2,149225;2,153075;2,957425;2,962725;3,542825;3,5613;7,01;8,89;9,01;9,31;7,69;8,06;86,582704;4,5
2014-01-10;2,1778;2,18172;2,96548;2,97084;3,56986;3,58848;6,88;8,76;8,87;9,3;8,19;7,81;86,7478357;4,5
2014-01-17;2,18718;2,19118;2,9817;2,98706;3,58192;3,6006;7,1;8,82;8,73;9,75;8,36;8,01;90,02180894;4,5
2014-01-24;2,24352;2,24754;3,04488;3,05038;3,69054;3,70978;7,1;8,85;8,96;9,66;8,38;7,9;95,29774835;4,5
2014-01-31;2,28514;2,28928;3,12092;3,12652;3,7762;3,79592;8,48;9,79;10,2;11,05;9,68;9,2;90,06558649;4,5
2014-02-07;2,25064;2,25472;3,04248;3,04798;3,67228;3,69146;9,05;10,3;10,55;10,68;9,64;9,75;90,31508625;10,0
2014-02-14;2,20732;2,21128;3,00928;3,01468;3,62764;3,64654;9,12;10,65;10,79;11,39;10,63;10,0;92,46565259;10,0
2014-02-21;2,18814;2,19208;3,0011;3,00648;3,64642;3,66542;9,18;10,75;10,6;10,79;9,54;10,03;92,61506128;10,0
2014-02-28;2,20494;2,2089;3,0248;3,03026;3,66832;3,68742;9,39;10,81;10,79;11,01;9,53;10,12;93,98071119;10,0
2014-03-07;2,21012;2,2141;3,03992;3,0454;3,68658;3,70578;9,64;11,08;11,03;11,21;9,88;10,42;94,81434834;10,0
2014-03-14;2,21828;2,22226;3,08104;3,08658;3,69078;3,71002;9,58;11,12;11,03;10,96;9,95;10,45;98,30826694;10,0
2014-03-21;2,22694;2,23096;3,09084;3,09644;3,68994;3,70918;9,77;11,4;11,61;11,48;10,55;10,69;95,96972259;10,0
2014-03-28;2,22144;2,22542;3,063;3,06852;3,66508;3,68422;9,86;11,65;11,27;11,94;9,74;10,9;91,23932795;10,0
2014-04-04;2,15226;2,15616;2,96392;2,96928;3,57372;3,59234;9,82;11,41;11,0;11,44;9,86;10,73;88,49830897;10,0
2014-04-11;2,11034;2,11414;2,90622;2,91146;3,51326;3,53156;9,6;11,15;11,5;12,0;10,25;10,53;90,12507791;10,0
2014-04-18;2,12664;2,13046;2,94358;2,94888;3,55848;3,57704;9,51;10,77;11,08;10,85;10,06;10,27;88,57424299;10,0
2014-04-25;2,134325;2,138125;2,9494;2,95475;3,5799;3,598575;9,51;10,75;10,6;10,33;9,97;10,2;89,40339911;10,0
2014-05-02;2,12465;2,1285;2,942325;2,947625;3,568675;3,5873;9,55;10,57;10,84;10,68;9,42;10,11;87,84898928;10,0
2014-05-09;2,0928;2,09658;2,90976;2,91498;3,53606;3,55448;9,53;10,6;10,9;10,78;10,37;10,14;86,06831375;10,0
2014-05-16;2,07428;2,078;2,84982;2,85492;3,4867;3,50488;9,2;10,59;10,68;10,12;10,16;9,99;87,17374323;10,0
2014-05-23;2,1005;2,10425;2,876575;2,881775;3,533525;3,55195;9,14;10,43;10,54;10,33;10,13;9,87;86,47886014;10,0
2014-05-30;2,09266;2,09642;2,85204;2,85718;3,51;3,52832;8,99;10,28;10,04;9,9;9,68;9,67;84,21638413;10,0
2014-06-06;2,10358;2,10738;2,86292;2,86808;3,51688;3,5352;8,98;10,2;10,47;9,14;9,95;9,64;83,71748589;9,5
2014-06-13;2,0903;2,09408;2,83834;2,84346;3,50662;3,5249;8,97;10,11;10,19;9,71;9,66;9,6;87,18695545;9,5
2014-06-20;2,13242;2,13624;2,89336;2,89856;3,61374;3,63256;8,95;10,08;10,33;9,16;9,68;9,57;90,66698936;9,5
2014-06-27;2,13506;2,13892;2,90518;2,91038;3,62546;3,6444;8,98;9,92;10,19;9,68;8,76;9,52;89,82530725;9,5
2014-07-04;2,12482;2,12864;2,9015;2,90678;3,62686;3,6458;8,55;9,64;9,59;9,18;8,35;9,14;90,38527712;8,75
2014-07-11;2,12638;2,1302;2,89262;2,89782;3,63548;3,65442;8,54;9,41;9,51;8,97;8,14;9,02;91,28072525;8,75
2014-07-18;2,12094;2,1248;2,8811;2,88628;3,62574;3,64466;8,37;9,31;9,11;8,66;8,22;8,88;89,44169418;8,75
2014-07-25;2,10886;2,11264;2,84616;2,85128;3,5923;3,61104;8,11;9,06;9,12;8,58;8,18;8,62;87,99543079;8,75
2014-08-01;2,1126;2,11635;2,83475;2,8398;3,57005;3,58865;8,0;8,92;8,93;8,23;7,86;8,4;88,76722103;8,25
2014-08-08;2,14454;2,14842;2,8711;2,87628;3,60628;3,62506;8,02;9,04;9,06;9,35;8,16;8,56;91,07668246;8,25
2014-08-15;2,15858;2,16248;2,88678;2,89196;3,61226;3,6311;7,97;9,07;9,31;9,05;7,84;8,55;90,61421326;8,25
2014-08-22;2,16636;2,17026;2,88902;2,89422;3,60346;3,62226;7,99;9,08;9,42;8,95;7,86;8,56;89,40016121;8,25
2014-08-29;2,1686;2,1725;2,8647;2,86986;3,58978;3,6085;7,87;9,14;9,42;8,88;7,87;8,56;89,44754102;8,25
2014-09-05;2,16086;2,16476;2,8397;2,84482;3,5673;3,5859;7,85;9,04;9,34;9,1;8,04;8,46;88,0085499;8,25
2014-09-12;2,18218;2,1861;2,82132;2,82642;3,52566;3,54402;7,93;9,16;9,42;9,01;8,01;8,59;87,25247655;8,25
2014-09-19;2,21062;2,21462;2,85768;2,8628;3,5887;3,60738;8,04;9,24;9,57;9,14;7,91;8,67;87,21772223;8,25
2014-09-26;2,23516;2,23922;2,86868;2,87384;3,65066;3,6697;8,04;9,24;9,39;8,92;8,24;8,66;88,70774987;8,25
2014-10-03;2,27354;2,27766;2,87776;2,88296;3,68246;3,70164;8,02;9,32;9,35;9,5;8,86;8,7;88,20876626;8,25
2014-10-10;2,27276667;2,27686667;2,8821;2,88733333;3,66276667;3,68186667;8,0;9,23;9,68;9,26;8,72;8,61;89,78700156;8,25
2014-10-17;2,27396;2,27806;2,88476;2,88994;3,63366;3,65258;8,22;9,37;9,05;9,34;8,97;8,85;89,57109965;8,25
2014-10-24;2,24374;2,24776;2,8596;2,86476;3,60402;3,6228;8,15;9,4;9,65;9,47;8,67;8,85;88,43285134;8,25
2014-10-31;2,231575;2,235625;2,82315;2,828225;3,5783;3,596975;8,15;9,35;9,27;9,08;8,13;8,78;83,61781021;8,25
2014-11-07;2,22498;2,22898;2,78478;2,78978;3,54766;3,56618;8,18;9,51;9,65;9,99;8,7;8,84;85,30550003;8,25
2014-11-14;2,25684;2,2609;2,80894;2,81404;3,56986;3,58846;8,25;9,48;9,62;9,71;9,22;8,89;85,16980938;8,25
2014-11-21;2,23002;2,23404;2,7888;2,7938;3,48596;3,50412;8,24;9,52;9,97;8,9;9,18;8,96;85,71005078;8,25
2014-11-28;2,22246;2,22648;2,7662;2,7712;3,48336;3,5015;8,19;9,53;9,87;9,37;9,38;8,96;83,28437222;8,25
2014-12-05;2,2243;2,22828;2,7585;2,7635;3,48252;3,50066;8,22;9,47;9,97;8,11;9,21;8,84;86,60242137;8,25
2014-12-12;2,2576;2,26166;2,79056;2,7956;3,52862;3,547;8,43;9,6;10,07;10,01;9,1;9,04;90,30795425;8,25
2014-12-19;2,3304;2,33462;2,8966;2,9018;3,64946;3,66848;8,62;9,81;9,95;9,35;8,8;9,23;88,71638382;8,25
2014-12-26;2,31884;2,32302;2,83812;2,84324;3,60672;3,6255;8,77;10,13;10,67;9,89;9,62;9,49;88,98989431;8,25
2015-01-02;2,321875;2,32605;2,826825;2,831925;3,606225;3,62505;8,63;10,22;10,27;9,38;9,36;9,43;89,51965933;8,25
2015-01-09;2,32936;2,33356;2,77382;2,77882;3,54152;3,55998;8,61;9,85;9,71;10,32;9,08;9,22;90,11072389;8,25
2015-01-16;2,28808;2,2922;2,69642;2,7013;3,46268;3,48074;8,55;9,65;9,85;8,38;8,87;9,09;95,64953555;8,25
2015-01-23;2,33364;2,33782;2,70608;2,71096;3,53112;3,54954;8,45;9,64;9,65;8,93;8,71;9,04;97,75244676;8,25
2015-01-30;2,36258;2,36686;2,66634;2,67112;3,55718;3,57572;8,4;9,54;9,47;8,93;9,14;8,98;100,58136131;8,25
2015-02-06;2,42202;2,42638;2,7542;2,75916;3,65416;3,67322;8,32;9,49;9,84;9,04;8,9;8,88;97,93927089;7,75
2015-02-13;2,47554;2,47998;2,80784;2,8129;3,77368;3,79336;8,39;9,72;9,72;9,51;8,37;9,03;97,04217511;7,75
2015-02-20;2,45428;2,4587;2,79868;2,80374;3,7731;3,79278;8,55;9,69;9,5;9,14;8,73;9,1;94,61288193;7,75
2015-02-27;2,46906;2,4735;2,7988;2,80382;3,80648;3,82632;8,49;9,7;9,53;9,75;8,5;9,09;97,63431515;7,75
2015-03-06;2,53216;2,53674;2,82546;2,83054;3,88154;3,90176;8,53;9,69;9,23;9,82;8,35;9,07;98,34109623;7,5
2015-03-13;2,60754;2,61226;2,80832;2,81336;3,92594;3,94642;8,61;9,89;9,55;9,19;9,25;9,24;97,54948688;7,5
2015-03-20;2,61184;2,61652;2,77002;2,77502;3,857;3,8771;8,75;9,96;9,61;9,67;8,47;9,34;97,73154556;7,5
2015-03-27;2,57318;2,57782;2,80464;2,8097;3,82284;3,84274;8,82;10,0;9,96;9,53;8,95;9,4;100,54148287;7,5
2015-04-03;2,60578;2,61048;2,81402;2,81908;3,85364;3,87372;8,83;10,05;9,74;9,76;8,92;9,42;99,42684877;7,5
2015-04-10;2,58372;2,58838;2,80912;2,81416;3,83672;3,85672;8,94;10,07;9,51;10,76;9,61;9,5;102,0281678;7,5
2015-04-17;2,66732;2,67214;2,82716;2,83228;3,9141;3,93452;9,03;10,04;9,61;9,69;9,65;9,52;103,71523193;7,5
2015-04-24;2,68995;2,694825;2,89265;2,89785;4,01645;4,0374;8,97;10,12;9,65;9,38;8,59;9,5;103,25258172;7,5
2015-05-01;2,697;2,701875;2,939875;2,94515;4,0984;4,11975;9,01;10,28;10,56;10,09;9,18;9,63;102,50105544;7,5
2015-05-08;2,6967;2,70158;3,02126;3,02672;4,09698;4,11834;9,07;10,29;10,6;10,36;9,91;9,71;103,01842687;7,5
2015-05-15;2,66766;2,67246;3,00186;3,00726;4,15376;4,17538;9,03;10,31;10,65;10,73;9,39;9,72;101,31968944;7,5
2015-05-22;2,583475;2,58815;2,907425;2,91265;4,034625;4,055675;8,85;10,13;10,19;9,91;9,62;9,48;100,72297127;7,5
2015-05-29;2,62418;2,6289;2,88036;2,88554;4,04884;4,06994;8,99;10,21;10,34;10,22;9,15;9,58;101,86562166;7,5
2015-06-05;2,6775;2,68232;2,9624;2,96772;4,08634;4,10764;9,07;10,27;10,8;9,86;9,36;9,66;100,8318996;7,5
2015-06-12;2,73102;2,73592;3,07204;3,07756;4,18686;4,20866;9,16;10,3;9,88;9,35;9,01;9,71;103,10914181;7,5
2015-06-19;2,72662;2,73152;3,07234;3,07782;4,25702;4,2792;9,21;10,52;10,29;10,32;9,34;9,87;104,23786449;7,5
2015-06-26;2,68096;2,6858;3,01892;3,02434;4,22722;4,24926;9,17;10,52;11,29;10,18;9,19;9,88;100,68324915;7,5
2015-07-03;2,6809;2,68572;2,98436;2,9897;4,19786;4,21974;9,24;10,68;11,19;10,23;8,9;9,99;101,12568007;7,5
2015-07-10;2,68424;2,68906;2,9647;2,97002;4,15238;4,17406;9,35;10,45;10,3;11,85;8,27;9,91;99,67768266;7,5
2015-07-17;2,64755;2,652325;2,9301;2,9354;4,1085;4,129925;8,275;9,425;10,13;10,18;9,66;8,56;96,70547005;7,5
2015-07-24;2,68472;2,68954;2,93338;2,93868;4,18162;4,20344;9,3;10,52;9,55;10,93;8,5;9,93;96,70652253;7,5
2015-07-31;2,75736;2,76234;3,03778;3,04326;4,28456;4,30692;9,37;10,66;10,58;9,87;8,41;10,0;97,44499621;7,5
2015-08-07;2,7788;2,7838;3,03798;3,04344;4,32508;4,34762;9,33;10,7;10,82;9,98;8,7;9,99;97,75908049;7,5
2015-08-14;2,77856;2,78356;3,06452;3,07004;4,31498;4,33744;9,42;10,75;10,53;9,55;9,12;10,1;101,43476457;7,5
2015-08-21;2,88432;2,8895;3,20284;3,20862;4,50538;4,52888;9,37;10,79;10,45;10,29;8,89;10,06;108,71520065;7,5
2015-08-28;2,92674;2,93202;3,33946;3,34544;4,57618;4,60006;9,4;11,05;10,65;9,84;8,61;10,28;106,15424125;7,5
2015-09-04;2,92866;2,93394;3,29574;3,30168;4,4863;4,50968;9,52;10,98;10,46;10,52;9,45;10,19;107,71352481;7,5
2015-09-11;3,0129;3,01836;3,36406;3,37014;4,60762;4,63164;9,52;11,11;10,55;10,07;8,78;10,28;108,89806184;7,5
2015-09-18;3,03274;3,03818;3,42596;3,43214;4,67482;4,69922;9,82;11,38;10,38;10,49;10,08;10,58;110,06915471;7,5
2015-09-25;3,00026667;3,00566667;3,3899;3,39603333;4,6538;4,67806667;8,915;11,675;11,685;10,65;8,45;11,135;112,19429006;7,5
2015-10-02;3,02782;3,03326;3,38902;3,39512;4,6033;4,62732;9,79;11,67;11,61;10,92;9,21;10,8;109,56274882;7,5
2015-10-09;2,97552;2,9809;3,34194;3,34794;4,52238;4,54596;9,73;11,49;10,39;10,85;9,28;10,64;108,35230845;7,5
2015-10-16;2,9174;2,92268;3,32276;3,32876;4,47424;4,49756;9,62;11,41;10,61;10,66;8,89;10,52;109,49013825;7,5
2015-10-23;2,89356;2,89876;3,28362;3,28954;4,4665;4,4898;9,62;11,31;10,35;11,02;8,64;10,46;108,78723352;7,5
2015-10-30;2,88655;2,891725;3,192775;3,19855;4,42465;4,447725;9,73;11,1;10,39;10,57;8,77;10,4;107,02219248;7,5
2015-11-06;2,8502;2,85534;3,12452;3,13014;4,38212;4,40496;9,63;11,15;11,61;10,82;9,76;10,46;102,06576932;7,5
2015-11-13;2,89398;2,8992;3,11586;3,12146;4,37426;4,39708;9,71;11,14;10,56;11,87;10,62;10,46;99,57630614;7,5
2015-11-20;2,86638;2,87158;3,06842;3,07394;4,35476;4,37748;9,72;11,09;11,02;10,38;10,32;10,44;97,89062964;7,5
2015-11-27;2,86494;2,8701;3,04806;3,05352;4,33022;4,35282;9,72;11,15;11,5;10,61;10,08;10,45;99,46665718;7,5
2015-12-04;2,89624;2,90146;3,06796;3,07348;4,3462;4,36884;9,74;11,11;11,36;10,14;10,93;10,37;100,85406481;7,5
2015-12-11;2,90294;2,90814;3,16138;3,16706;4,37134;4,3941;9,77;11,33;11,61;10,55;10,87;10,59;102,97351124;7,5
2015-12-18;2,95532;2,96064;3,23478;3,24062;4,44958;4,47276;9,93;11,74;11,75;11,32;10,76;10,88;99,54783537;7,5
2015-12-25;2,91988;2,92514;3,18308;3,18882;4,34184;4,36448;9,88;11,93;12,83;11,61;10,57;10,97;101,02271107;7,5
2016-01-01;2,911;2,916225;3,190175;3,1959;4,3251;4,347675;10,02;12,17;13,1;11,26;10,44;11,15;99,52798106;7,5
2016-01-08;2,9712;2,97652;3,21916;3,22498;4,35976;4,3825;9,93;11,68;10,73;13,33;8,92;10,85;107,06671349;7,5
2016-01-15;3,01594;3,02142;3,2786;3,28452;4,36362;4,38636;9,91;11,56;10,84;10,85;9,29;10,73;106,48718175;7,5
2016-01-22;3,0371;3,04254;3,31008;3,31604;4,32032;4,34282;9,88;11,68;11,09;10,89;8,73;10,78;105,75788235;7,5
2016-01-29;3,00356;3,00898;3,25984;3,26568;4,27952;4,30184;9,68;11,72;12,33;11,59;6,92;10,75;106,09449153;7,5
2016-02-05;2,94652;2,95182;3,22666;3,23246;4,23938;4,2615;9,82;11,76;13,18;12,45;9,97;10,87;109,85935945;7,5
2016-02-12;2,92686;2,93216;3,2856;3,29152;4,2306;4,25268;9,87;11,93;12,09;12,89;9,74;10,99;116,3067262;7,5
2016-02-19;2,94862;2,95394;3,2972;3,30312;4,24326;4,26538;10,02;11,9;13,28;12,35;9,74;11,06;116,22297331;7,5
2016-02-26;2,94292;2,9482;3,24838;3,25424;4,13874;4,16034;10,01;12,05;13,25;12,5;9,92;11,15;117,37711432;7,5
2016-03-04;2,93886;2,94412;3,20608;3,21188;4,10002;4,12138;9,95;11,92;12,55;12,1;9,76;10,97;117,45941772;7,5
2016-03-11;2,9101;2,91532;3,19308;3,1988;4,12206;4,14354;10,04;11,86;12,12;11,21;11,28;10,98;115,01978094;7,5
2016-03-18;2,88048;2,88568;3,20998;3,21576;4,09842;4,1198;9,99;12,0;12,41;10,44;11,67;11,07;115,51930581;7,5
2016-03-25;2,86908;2,87426;3,21946;3,22526;4,09052;4,11184;10,06;11,82;12,85;12,04;11,23;11,03;112,49685681;7,5
2016-04-01;2,85432;2,85946;3,20832;3,2141;4,0657;4,0869;9,96;12,02;12,5;12,7;10,06;11,08;110,96681102;7,5
2016-04-08;2,83006;2,83516;3,21954;3,22536;4,00846;4,02936;9,94;11,84;11,75;11,36;11,05;10,97;113,56241473;7,5
2016-04-15;2,845;2,85012;3,23018;3,23602;4,0292;4,05022;9,94;11,62;11,91;10,38;11,07;10,84;113,22959895;7,5
2016-04-22;2,83758;2,84268;3,21058;3,21634;4,0465;4,06764;9,82;11,42;10,96;11,5;11,1;10,64;112,90360144;7,5
2016-04-29;2,82828;2,8334;3,1942;3,2;4,09514;4,1165;9,69;11,28;11,22;11,47;9,89;10,54;116,21991642;7,5
2016-05-06;2,83596;2,84108;3,25464;3,26052;4,12864;4,15016;9,7;11,3;10,85;10,2;10,02;10,47;121,21450722;7,5
2016-05-13;2,93836;2,94362;3,34926;3,35528;4,23692;4,25902;9,74;11,25;11,34;10,99;10,44;10,54;121,45016261;7,5
2016-05-20;2,968;2,973325;3,358375;3,364425;4,2747;4,296975;9,74;11,3;11,06;9,89;9,87;10,54;119,91213294;7,5
2016-05-27;2,9638;2,96914;3,316;3,32198;4,31852;4,34106;9,57;11,23;11,38;10,06;10,91;10,43;115,24905955;7,5
2016-06-03;2,94712;2,95244;3,28926;3,29516;4,28246;4,30478;9,5;11,12;11,1;9,93;10,32;10,3;115,97424961;7,5
2016-06-10;2,9071;2,91232;3,2901;3,29602;4,2023;4,22422;9,37;11,11;10,77;10,95;9,7;10,3;119,92834389;7,5
2016-06-17;2,92376;2,92902;3,29026;3,2962;4,14898;4,1706;9,39;11,05;11,55;9,94;9,78;10,28;122,26987788;7,5
2016-06-24;2,902;2,90726;3,28302;3,28892;4,23568;4,25776;9,16;10,97;11,34;10,65;10,01;10,12;123,59745568;7,5
2016-07-01;2,9109;2,9161;3,2246;3,2304;3,90816;3,9285;9,2;10,97;11,5;10,63;10,31;10,19;125,11233927;7,5
2016-07-08;2,8846;2,8898;3,2044;3,2102;3,8289;3,8489;9,08;10,37;9,43;9,3;9,99;9,67;127,16354687;7,5
2016-07-15;2,8988;2,904;3,21116;3,21694;3,79342;3,8132;9,1;10,81;10,7;10,25;10,49;10,09;129,72842692;7,5
2016-07-22;2,98186;2,98728;3,29576;3,3017;3,9387;3,95924;9,12;10,69;10,49;10,18;9,02;9,92;129,98063258;7,5
2016-07-29;3,03574;3,04116;3,34524;3,35128;3,98168;4,00242;8,97;10,76;10,53;10,96;9,35;9,89;129,82259867;7,5
2016-08-05;3,00272;3,00812;3,3505;3,35656;3,9692;3,9899;9,02;10,76;10,71;9,93;9,3;9,89;129,12970231;7,5
2016-08-12;2,97594;2,9813;3,31064;3,31662;3,87504;3,89526;9,05;10,75;11,12;11,25;9,92;9,87;127,07205308;7,5
2016-08-19;2,93868;2,94398;3,3015;3,30746;3,81196;3,83178;8,94;10,73;10,79;10,06;9,88;9,94;126,45299769;7,5
2016-08-26;2,94162;2,94694;3,32536;3,33134;3,86556;3,8857;8,96;10,84;11,33;11,03;10,22;10,01;125,28493188;7,5
2016-09-02;2,9496;2,954875;3,300475;3,306425;3,874625;3,89485;8,91;10,67;10,82;9,26;9,78;9,78;125,97176403;7,5
